frame_index,timestamp,latitude,longitude,speed,speed_units
48,08-04-2024 11:52:57,30.892904,-97.959229,63,MPH
51,08-04-2024 11:53:00,30.893359,-97.959945,63,MPH
54,08-04-2024 11:53:03,30.893872,-97.960596,63,MPH
57,08-04-2024 11:53:06,30.894442,-97.961214,64,MPH
60,08-04-2024 11:53:09,30.895056,-97.961784,65,MPH
63,08-04-2024 11:53:12,30.895679,-97.962386,65,MPH
66,08-04-2024 11:53:15,30.896305,-97.962988,66,MPH
69,08-04-2024 11:53:18,30.896944,-97.96359,68,MPH
72,08-04-2024 11:53:21,30.897583,-97.964176,67,MPH
75,08-04-2024 11:53:24,30.898222,-97.964779,68,MPH
78,08-04-2024 11:53:27,30.898861,-97.965381,68,MPH
81,08-04-2024 11:53:30,30.899504,-97.965983,68,MPH
84,08-04-2024 11:53:33,30.900151,-97.966585,68,MPH
87,08-04-2024 11:53:36,30.900793,-97.967171,67,MPH
90,08-04-2024 11:53:39,30.901428,-97.967773,68,MPH
93,08-04-2024 11:53:42,30.902071,-97.968392,69,MPH
96,08-04-2024 11:53:45,30.902718,-97.968994,69,MPH
99,08-04-2024 11:53:48,30.903373,-97.969564,66,MPH
102,08-04-2024 11:53:51,30.904041,-97.970085,66,MPH
105,08-04-2024 11:53:54,30.904736,-97.970589,66,MPH
108,08-04-2024 11:53:57,30.905448,-97.971045,66,MPH
111,08-04-2024 11:54:00,30.906169,-97.971484,67,MPH
114,08-04-2024 11:54:03,30.906901,-97.971908,67,MPH
117,08-04-2024 11:54:06,30.907633,-97.972363,67,MPH
120,08-04-2024 11:54:09,30.908354,-97.972803,66,MPH
123,08-04-2024 11:54:12,30.90907,-97.973242,66,MPH
126,08-04-2024 11:54:15,30.90979,-97.973682,67,MPH
129,08-04-2024 11:54:18,30.910514,-97.974121,68,MPH
132,08-04-2024 11:54:21,30.911243,-97.974561,67,MPH
135,08-04-2024 11:54:24,30.911955,-97.975016,66,MPH
138,08-04-2024 11:54:27,30.912626,-97.975537,66,MPH
141,08-04-2024 11:54:30,30.913265,-97.976123,66,MPH
144,08-04-2024 11:54:33,30.913883,-97.976693,65,MPH
147,08-04-2024 11:54:36,30.914494,-97.977246,64,MPH
150,08-04-2024 11:54:39,30.915104,-97.977832,64,MPH
153,08-04-2024 11:54:42,30.915727,-97.978418,65,MPH
156,08-04-2024 11:54:45,30.916353,-97.978988,65,MPH
159,08-04-2024 11:54:48,30.916972,-97.979557,65,MPH
162,08-04-2024 11:54:51,30.917586,-97.980127,65,MPH
165,08-04-2024 11:54:54,30.918209,-97.980713,65,MPH
168,08-04-2024 11:54:57,30.918819,-97.981283,65,MPH
171,08-04-2024 11:55:00,30.919434,-97.981836,64,MPH
174,08-04-2024 11:55:03,30.920036,-97.982389,62,MPH
177,08-04-2024 11:55:06,30.920626,-97.982926,61,MPH
0,08-04-2024 11:55:09,30.921204,-97.983464,60,MPH
3,08-04-2024 11:55:12,30.921757,-97.983984,58,MPH
6,08-04-2024 11:55:15,30.922319,-97.984505,58,MPH
9,08-04-2024 11:55:18,30.922904,-97.985042,63,MPH
12,08-04-2024 11:55:21,30.923507,-97.985596,63,MPH
15,08-04-2024 11:55:24,30.924109,-97.986149,63,MPH
18,08-04-2024 11:55:27,30.924711,-97.986719,63,MPH
21,08-04-2024 11:55:30,30.925285,-97.987256,58,MPH
24,08-04-2024 11:55:33,30.925802,-97.987809,57,MPH
27,08-04-2024 11:55:36,30.926237,-97.988444,55,MPH
30,08-04-2024 11:55:39,30.926562,-97.989111,53,MPH
33,08-04-2024 11:55:42,30.926778,-97.989876,55,MPH
36,08-04-2024 11:55:45,30.926908,-97.990674,56,MPH
39,08-04-2024 11:55:48,30.927006,-97.991488,59,MPH
42,08-04-2024 11:55:51,30.927108,-97.992334,60,MPH
45,08-04-2024 11:55:54,30.927209,-97.99318,61,MPH
48,08-04-2024 11:55:57,30.927319,-97.994043,62,MPH
51,08-04-2024 11:56:00,30.927429,-97.994906,61,MPH
54,08-04-2024 11:56:03,30.927535,-97.995768,62,MPH
57,08-04-2024 11:56:06,30.927645,-97.996615,61,MPH
60,08-04-2024 11:56:09,30.927747,-97.997445,59,MPH
63,08-04-2024 11:56:12,30.927852,-97.998258,58,MPH
66,08-04-2024 11:56:15,30.927958,-97.999056,58,MPH
69,08-04-2024 11:56:18,30.928052,-97.99987,58,MPH
72,08-04-2024 11:56:21,30.928174,-98.000667,58,MPH
75,08-04-2024 11:56:24,30.92832,-98.001481,58,MPH
78,08-04-2024 11:56:27,30.928495,-98.002295,58,MPH
81,08-04-2024 11:56:30,30.928703,-98.003076,58,MPH
84,08-04-2024 11:56:33,30.928923,-98.003825,57,MPH
87,08-04-2024 11:56:36,30.929187,-98.004574,57,MPH
90,08-04-2024 11:56:39,30.9295,-98.005306,58,MPH
93,08-04-2024 11:56:42,30.929879,-98.006022,60,MPH
96,08-04-2024 11:56:45,30.930273,-98.006738,60,MPH
99,08-04-2024 11:56:48,30.930672,-98.007454,60,MPH
102,08-04-2024 11:56:51,30.931067,-98.008154,59,MPH
105,08-04-2024 11:56:54,30.931453,-98.008854,58,MPH
108,08-04-2024 11:56:57,30.93184,-98.009538,57,MPH
111,08-04-2024 11:57:00,30.93221,-98.010238,57,MPH
114,08-04-2024 11:57:03,30.932589,-98.010937,59,MPH
117,08-04-2024 11:57:06,30.932979,-98.011654,60,MPH
120,08-04-2024 11:57:09,30.93337,-98.01237,60,MPH
123,08-04-2024 11:57:12,30.933757,-98.013086,59,MPH
126,08-04-2024 11:57:15,30.934119,-98.013818,59,MPH
129,08-04-2024 11:57:18,30.934448,-98.014551,58,MPH
132,08-04-2024 11:57:21,30.934749,-98.015299,58,MPH
135,08-04-2024 11:57:24,30.935042,-98.016064,58,MPH
138,08-04-2024 11:57:27,30.935339,-98.016829,60,MPH
141,08-04-2024 11:57:30,30.935645,-98.017611,62,MPH
144,08-04-2024 11:57:33,30.935958,-98.018392,61,MPH
147,08-04-2024 11:57:36,30.936279,-98.019157,60,MPH
150,08-04-2024 11:57:39,30.936641,-98.019873,59,MPH
153,08-04-2024 11:57:42,30.937069,-98.020573,61,MPH
156,08-04-2024 11:57:45,30.937565,-98.02124,64,MPH
159,08-04-2024 11:57:48,30.93809,-98.021924,64,MPH
162,08-04-2024 11:57:51,30.938611,-98.022591,64,MPH
165,08-04-2024 11:57:54,30.939124,-98.023275,63,MPH
168,08-04-2024 11:57:57,30.939636,-98.023926,62,MPH
171,08-04-2024 11:58:00,30.940177,-98.024512,61,MPH
174,08-04-2024 11:58:03,30.940759,-98.025049,61,MPH
177,08-04-2024 11:58:06,30.941386,-98.025521,61,MPH
0,08-04-2024 11:58:09,30.942049,-98.025911,61,MPH
3,08-04-2024 11:58:12,30.942737,-98.026302,63,MPH
6,08-04-2024 11:58:15,30.943429,-98.026676,63,MPH
9,08-04-2024 11:58:18,30.944128,-98.027067,63,MPH
12,08-04-2024 11:58:21,30.944836,-98.027441,65,MPH
15,08-04-2024 11:58:24,30.945561,-98.027848,66,MPH
18,08-04-2024 11:58:27,30.946281,-98.028239,65,MPH
21,08-04-2024 11:58:30,30.946977,-98.02863,63,MPH
24,08-04-2024 11:58:33,30.947656,-98.02902,61,MPH
27,08-04-2024 11:58:36,30.948324,-98.029395,61,MPH
30,08-04-2024 11:58:39,30.948979,-98.029785,60,MPH
33,08-04-2024 11:58:42,30.949593,-98.030257,60,MPH
36,08-04-2024 11:58:45,30.950146,-98.030811,60,MPH
39,08-04-2024 11:58:48,30.950627,-98.031462,59,MPH
42,08-04-2024 11:58:51,30.951021,-98.032178,60,MPH
45,08-04-2024 11:58:54,30.951392,-98.032926,61,MPH
48,08-04-2024 11:58:57,30.951758,-98.033675,61,MPH
51,08-04-2024 11:59:00,30.952124,-98.034424,61,MPH
54,08-04-2024 11:59:03,0.0,0.0,61,MPH
57,08-04-2024 11:59:06,30.952938,-98.035856,60,MPH
60,08-04-2024 11:59:09,30.953418,-98.036523,62,MPH
63,08-04-2024 11:59:12,30.953947,-98.037158,63,MPH
66,08-04-2024 11:59:15,30.954492,-98.037777,64,MPH
69,08-04-2024 11:59:18,30.955042,-98.038428,64,MPH
72,08-04-2024 11:59:21,30.955591,-98.039046,63,MPH
75,08-04-2024 11:59:24,30.95614,-98.039681,63,MPH
78,08-04-2024 11:59:27,30.956681,-98.040316,63,MPH
81,08-04-2024 11:59:30,30.957227,-98.040934,62,MPH
84,08-04-2024 11:59:33,30.95776,-98.041569,62,MPH
87,08-04-2024 11:59:36,30.958285,-98.042187,61,MPH
90,08-04-2024 11:59:39,30.958785,-98.042822,61,MPH
93,08-04-2024 11:59:42,30.959281,-98.04349,62,MPH
96,08-04-2024 11:59:45,30.959782,-98.044157,63,MPH
99,08-04-2024 11:59:48,30.96027,-98.04484,61,MPH
102,08-04-2024 11:59:51,30.960763,-98.045492,61,MPH
105,08-04-2024 11:59:54,30.961259,-98.046159,63,MPH
108,08-04-2024 11:59:57,30.961764,-98.046842,63,MPH
111,08-04-2024 12:00:00,30.962256,-98.047493,63,MPH
114,08-04-2024 12:00:03,30.96272,-98.048177,61,MPH
117,08-04-2024 12:00:06,30.963143,-98.048893,61,MPH
120,08-04-2024 12:00:09,30.963509,-98.049642,61,MPH
123,08-04-2024 12:00:12,30.963847,-98.050391,60,MPH
126,08-04-2024 12:00:15,30.964172,-98.051156,60,MPH
129,08-04-2024 12:00:18,30.964502,-98.051921,61,MPH
132,08-04-2024 12:00:21,30.96484,-98.052686,62,MPH
135,08-04-2024 12:00:24,30.965177,-98.053467,62,MPH
138,08-04-2024 12:00:27,30.965519,-98.054264,63,MPH
141,08-04-2024 12:00:30,30.965865,-98.055078,63,MPH
144,08-04-2024 12:00:33,30.966211,-98.055859,62,MPH
147,08-04-2024 12:00:36,30.966549,-98.056641,62,MPH
150,08-04-2024 12:00:39,30.966886,-98.057406,59,MPH
153,08-04-2024 12:00:42,30.967228,-98.058154,59,MPH
156,08-04-2024 12:00:45,30.967582,-98.058903,61,MPH
159,08-04-2024 12:00:48,30.967948,-98.059668,62,MPH
162,08-04-2024 12:00:51,30.968306,-98.060417,61,MPH
165,08-04-2024 12:00:54,30.968656,-98.061165,59,MPH
168,08-04-2024 12:00:57,30.969006,-98.061898,59,MPH
171,08-04-2024 12:01:00,0.0,0.0,60,MPH
174,08-04-2024 12:01:03,30.96971,-98.063379,60,MPH
177,08-04-2024 12:01:06,30.970064,-98.064128,60,MPH
0,08-04-2024 12:01:09,30.970418,-98.064876,61,MPH
3,08-04-2024 12:01:12,30.97078,-98.065641,61,MPH
6,08-04-2024 12:01:15,0.0,0.0,61,MPH
9,08-04-2024 12:01:18,30.971493,-98.067139,60,MPH
12,08-04-2024 12:01:21,30.971851,-98.067887,61,MPH
15,08-04-2024 12:01:24,30.972213,-98.068636,61,MPH
18,08-04-2024 12:01:27,30.972571,-98.069385,61,MPH
21,08-04-2024 12:01:30,30.972925,-98.070133,60,MPH
24,08-04-2024 12:01:33,30.973279,-98.070882,60,MPH
27,08-04-2024 12:01:36,30.973633,-98.071631,60,MPH
30,08-04-2024 12:01:39,30.973995,-98.07238,61,MPH
33,08-04-2024 12:01:42,30.974353,-98.073128,61,MPH
36,08-04-2024 12:01:45,30.974715,-98.073877,61,MPH
39,08-04-2024 12:01:48,30.975077,-98.074642,61,MPH
42,08-04-2024 12:01:51,30.975435,-98.075407,61,MPH
45,08-04-2024 12:01:54,30.975793,-98.076172,61,MPH
48,08-04-2024 12:01:57,30.976156,-98.076937,61,MPH
51,08-04-2024 12:02:00,30.976522,-98.077702,62,MPH
54,08-04-2024 12:02:03,30.976884,-98.078467,62,MPH
57,08-04-2024 12:02:06,30.977279,-98.079215,62,MPH
60,08-04-2024 12:02:09,30.977722,-98.079915,61,MPH
63,08-04-2024 12:02:12,0.0,0.0,62,MPH
66,08-04-2024 12:02:15,30.978784,-98.081169,63,MPH
69,08-04-2024 12:02:18,30.97939,-98.081722,63,MPH
72,08-04-2024 12:02:21,30.980021,-98.082227,63,MPH
75,08-04-2024 12:02:24,30.980636,-98.082731,62,MPH
78,08-04-2024 12:02:27,30.981238,-98.083268,62,MPH
81,08-04-2024 12:02:30,30.98184,-98.083773,62,MPH
84,08-04-2024 12:02:33,30.98245,-98.084261,62,MPH
87,08-04-2024 12:02:36,30.983049,-98.084749,60,MPH
90,08-04-2024 12:02:39,30.983618,-98.085303,61,MPH
93,08-04-2024 12:02:42,30.984143,-98.085921,61,MPH
96,08-04-2024 12:02:45,30.984615,-98.086589,61,MPH
99,08-04-2024 12:02:48,30.985026,-98.087321,62,MPH
102,08-04-2024 12:02:51,30.985404,-98.088086,63,MPH
105,08-04-2024 12:02:54,30.985771,-98.088883,63,MPH
108,08-04-2024 12:02:57,30.986141,-98.089697,64,MPH
111,08-04-2024 12:03:00,30.986515,-98.090527,66,MPH
114,08-04-2024 12:03:03,30.986898,-98.091374,67,MPH
117,08-04-2024 12:03:06,0.0,0.0,67,MPH
120,08-04-2024 12:03:09,30.987667,-98.093034,66,MPH
123,08-04-2024 12:03:12,30.988045,-98.093864,66,MPH
126,08-04-2024 12:03:15,0.0,0.0,67,MPH
129,08-04-2024 12:03:18,0.0,0.0,67,MPH
132,08-04-2024 12:03:21,30.989205,-98.09637,67,MPH
135,08-04-2024 12:03:24,30.989587,-98.097201,67,MPH
138,08-04-2024 12:03:27,30.98997,-98.098031,66,MPH
141,08-04-2024 12:03:30,0.0,0.0,64,MPH
144,08-04-2024 12:03:33,30.990706,-98.099609,63,MPH
147,08-04-2024 12:03:36,0.0,0.0,63,MPH
150,08-04-2024 12:03:39,30.991435,-98.101188,65,MPH
153,08-04-2024 12:03:42,30.991809,-98.101986,64,MPH
156,08-04-2024 12:03:45,30.992216,-98.102767,64,MPH
159,08-04-2024 12:03:48,30.99268,-98.103516,65,MPH
162,08-04-2024 12:03:51,0.0,0.0,66,MPH
165,08-04-2024 12:03:54,30.993758,-98.104915,66,MPH
168,08-04-2024 12:03:57,30.994332,-98.105566,66,MPH
171,08-04-2024 12:04:00,30.994906,-98.106201,65,MPH
174,08-04-2024 12:04:03,30.995479,-98.106852,66,MPH
177,08-04-2024 12:04:06,30.996049,-98.107503,65,MPH
0,08-04-2024 12:04:09,30.996619,-98.108154,65,MPH
3,08-04-2024 12:04:12,30.997188,-98.108805,65,MPH
6,08-04-2024 12:04:15,30.997758,-98.10944,65,MPH
9,08-04-2024 12:04:18,30.998332,-98.110091,66,MPH
12,08-04-2024 12:04:21,30.998901,-98.110758,66,MPH
15,08-04-2024 12:04:24,30.999504,-98.111361,65,MPH
18,08-04-2024 12:04:27,31.000138,-98.111898,65,MPH
21,08-04-2024 12:04:30,0.0,0.0,65,MPH
24,08-04-2024 12:04:33,34.001485,-98.112874,65,MPH
27,08-04-2024 12:04:36,314.002157,-98.113363,65,MPH
30,08-04-2024 12:04:39,31.002828,-98.113835,64,MPH
33,08-04-2024 12:04:42,31.003487,-98.114307,64,MPH
36,08-04-2024 12:04:45,31.00415,-98.114779,64,MPH
39,08-04-2024 12:04:48,31.004814,-98.115267,64,MPH
42,08-04-2024 12:04:51,31.005481,-98.115739,64,MPH
45,08-04-2024 12:04:54,31.006136,-98.116227,64,MPH
48,08-04-2024 12:04:57,31.006771,-98.116748,64,MPH
51,08-04-2024 12:05:00,31.007389,-98.117318,64,MPH
54,08-04-2024 12:05:03,31.007983,-98.117904,64,MPH
57,08-04-2024 12:05:06,31.008569,-98.11849,62,MPH
60,08-04-2024 12:05:09,31.009139,-98.119043,61,MPH
63,08-04-2024 12:05:12,31.009733,-98.119564,60,MPH
66,08-04-2024 12:05:15,31.01038,-98.120036,62,MPH
69,08-04-2024 12:05:18,31.011056,-98.120443,62,MPH
72,08-04-2024 12:05:21,31.011739,-98.12085,63,MPH
75,08-04-2024 12:05:24,31.012427,-98.121257,63,MPH
78,08-04-2024 12:05:27,31.01311,-98.121647,61,MPH
81,08-04-2024 12:05:30,31.013802,-98.121973,62,MPH
84,08-04-2024 12:05:33,31.014547,-98.122233,65,MPH
87,08-04-2024 12:05:36,31.015316,-98.12251,66,MPH
90,08-04-2024 12:05:39,31.016085,-98.122754,65,MPH
93,08-04-2024 12:05:42,31.016842,-98.123014,64,MPH
96,08-04-2024 12:05:45,31.01759,-98.123258,63,MPH
99,08-04-2024 12:05:48,31.018319,-98.123519,63,MPH
102,08-04-2024 12:05:51,31.019006,-98.123877,63,MPH
105,08-04-2024 12:05:54,31.019637,-98.124382,61,MPH
108,08-04-2024 12:05:57,31.02019,-98.124967,61,MPH
111,08-04-2024 12:06:00,31.020683,-98.125602,59,MPH
114,08-04-2024 12:06:03,31.021167,-98.126221,59,MPH
117,08-04-2024 12:06:06,31.021651,-98.126839,58,MPH
120,08-04-2024 12:06:09,31.022156,-98.127425,58,MPH
123,08-04-2024 12:06:12,31.022693,-98.127946,58,MPH
126,08-04-2024 12:06:15,31.023254,-98.128418,56,MPH
129,08-04-2024 12:06:18,31.023824,-98.128874,57,MPH
132,08-04-2024 12:06:21,31.024394,-98.129329,57,MPH
135,08-04-2024 12:06:24,31.024967,-98.129769,57,MPH
138,08-04-2024 12:06:27,34.025545,-98.130208,57,MPH
141,08-04-2024 12:06:30,34.026123,-98.130648,57,MPH
144,08-04-2024 12:06:33,31.026701,-98.131104,57,MPH
147,08-04-2024 12:06:36,31.027279,-98.131559,57,MPH
150,08-04-2024 12:06:39,31.027832,-98.132031,56,MPH
153,08-04-2024 12:06:42,31.028345,-98.132552,55,MPH
156,08-04-2024 12:06:45,31.028817,-98.133105,56,MPH
159,08-04-2024 12:06:48,0.0,0.0,56,MPH
162,08-04-2024 12:06:51,31.029647,-98.134375,57,MPH
165,08-04-2024 12:06:54,31.030042,-98.135042,58,MPH
168,08-04-2024 12:06:57,31.030444,-98.135726,59,MPH
171,08-04-2024 12:07:00,0.0,0.0,60,MPH
174,08-04-2024 12:07:03,34.031258,-98.137126,60,MPH
177,08-04-2024 12:07:06,31.031681,-98.137842,60,MPH
0,08-04-2024 12:10:09,31.054065,-98.177946,16,MPH
3,08-04-2024 12:10:12,31.054203,-98.177995,10,MPH
6,08-04-2024 12:10:15,31.054268,-98.178027,4,MPH
9,08-04-2024 12:10:18,31.054297,-98.178027,2,MPH
12,08-04-2024 12:10:21,31.054305,-98.178027,0,MPH
15,08-04-2024 12:10:24,31.054305,-98.178027,0,MPH
18,08-04-2024 12:10:27,31.054301,-98.178027,0,MPH
21,08-04-2024 12:10:30,31.054301,-98.178027,0,MPH
24,08-04-2024 12:10:33,31.054297,-98.178027,0,MPH
27,08-04-2024 12:10:36,31.054297,-98.178027,0,MPH
30,08-04-2024 12:10:39,31.054297,-98.178027,0,MPH
33,08-04-2024 12:10:42,31.054293,-98.178027,0,MPH
36,08-04-2024 12:10:45,31.054293,-98.178027,0,MPH
39,08-04-2024 12:10:48,31.054293,-98.178027,0,MPH
42,08-04-2024 12:10:51,31.054297,-98.178027,0,MPH
45,08-04-2024 12:10:54,31.054366,-98.17806,9,MPH
48,08-04-2024 12:10:57,31.054537,-98.178125,18,MPH
51,08-04-2024 12:11:00,31.054777,-98.178223,22,MPH
54,08-04-2024 12:11:03,31.055062,-98.17832,25,MPH
57,08-04-2024 12:11:06,31.055375,-98.178451,28,MPH
60,08-04-2024 12:11:09,31.055705,-98.178597,28,MPH
63,08-04-2024 12:11:12,31.056034,-98.178727,28,MPH
66,08-04-2024 12:11:15,31.05636,-98.178874,26,MPH
69,08-04-2024 12:11:18,31.056653,-98.178988,25,MPH
72,08-04-2024 12:11:21,31.056938,-98.179118,25,MPH
75,08-04-2024 12:11:24,31.057202,-98.179215,20,MPH
78,08-04-2024 12:11:27,31.057406,-98.179313,16,MPH
81,08-04-2024 12:11:30,31.057576,-98.179378,14,MPH
84,08-04-2024 12:11:33,31.057735,-98.179443,14,MPH
87,08-04-2024 12:11:36,31.057918,-98.179525,15,MPH
90,08-04-2024 12:11:39,31.058053,-98.179574,8,MPH
93,08-04-2024 12:11:42,31.05813,-98.179606,5,MPH
96,08-04-2024 12:11:45,31.058175,-98.179639,4,MPH
99,08-04-2024 12:11:48,31.058215,-98.179655,0,MPH
102,08-04-2024 12:11:51,31.058228,-98.179655,0,MPH
105,08-04-2024 12:11:54,31.05824,-98.179671,0,MPH
108,08-04-2024 12:11:57,31.05826,-98.179671,0,MPH
111,08-04-2024 12:12:00,31.058333,-98.179704,9,MPH
114,08-04-2024 12:12:03,31.058451,-98.179753,10,MPH
117,08-04-2024 12:12:06,31.058586,-98.179801,12,MPH
120,08-04-2024 12:12:09,31.058724,-98.179834,9,MPH
123,"08-04-2024 1.

",31.058797,-98.179753,8,MPH
126,"08-04-2024 1:

",31.058887,-98.179655,11,MPH
129,08-04-2024 12:12:18,31.058984,-98.179541,10,MPH
132,08-04-2024 12:12:21,31.059078,-98.17946,9,MPH
135,"08-04-2024 1

",31.05918,-98.179362,11,MPH
138,08-04-2024 12:12:27,31.059298,-98.179248,12,MPH
141,"08-04-2024 12

",31.05942,-98.17915,12,MPH
144,"08-04-2024 12:12:
",31.059526,-98.179036,12,MPH
147,08-04-2024 12:12:36,31.05966,-98.178906,14,MPH
150,08-04-2024 12:12:39,31.059806,-98.178776,15,MPH
153,08-04-2024 12:12:42,31.059949,-98.17863,15,MPH
156,"08-04-2024 12:12:
",31.060087,-98.178483,14,MPH
159,08-04-2024 12:12:48,31.060221,-98.178353,14,MPH
162,"08-04-2024 12:12:5
",31.060339,-98.178255,9,MPH
165,08-04-2024 12:12:54,31.060461,-98.178271,11,MPH
168,08-04-2024 12:12:57,0.0,0.0,12,MPH
171,08-04-2024 12:13:00,31.060746,-98.178418,13,MPH
174,"08-04-2024 12:1

",31.060897,-98.178483,13,MPH
177,08-04-2024 12:13:06,31.061043,-98.178548,10,MPH
0,08-04-2024 12:13:09,31.061096,-98.178564,0,MPH
3,08-04-2024 12:13:12,31.0611,-98.178564,0,MPH
6,08-04-2024 12:13:15,31.0611,-98.178564,0,MPH
9,"08-04-2024 12:

",31.061145,-98.178581,6,MPH
12,08-04-2024 12:13:21,31.06123,-98.178597,6,MPH
15,08-04-2024 12:13:24,31.061275,-98.178613,2,MPH
18,08-04-2024 12:13:27,0.0,0.0,0,MPH
21,08-04-2024 12:13:30,0.0,0.0,0,MPH
24,08-04-2024 12:13:33,0.0,0.0,0,MPH
27,08-04-2024 12:13:36,0.0,0.0,0,MPH
30,08-04-2024 12:13:39,0.0,0.0,0,MPH
33,08-04-2024 12:13:42,31.061271,-98.178613,0,MPH
36,08-04-2024 12:13:45,31.061267,-98.178613,0,MPH
39,08-04-2024 12:13:48,0.0,0.0,0,MPH
42,08-04-2024 12:13:51,0.0,0.0,0,MPH
45,08-04-2024 12:13:54,0.0,0.0,0,MPH
48,08-04-2024 12:13:57,34.061267,-98.178597,0,MPH
51,08-04-2024 12:14:00,0.0,0.0,0,MPH
54,08-04-2024 12:14:03,0.0,0.0,0,MPH
57,08-04-2024 12:14:06,0.0,0.0,0,MPH
60,08-04-2024 12:14:09,0.0,0.0,0,MPH
63,08-04-2024 12:14:12,0.0,0.0,0,MPH
66,08-04-2024 12:14:15,0.0,0.0,0,MPH
69,08-04-2024 12:14:18,0.0,0.0,0,MPH
72,08-04-2024 12:14:21,0.0,0.0,0,MPH
75,08-04-2024 12:14:24,0.0,0.0,0,MPH
78,08-04-2024 12:14:27,0.0,0.0,0,MPH
81,08-04-2024 12:14:30,0.0,0.0,0,MPH
84,08-04-2024 12:14:33,0.0,0.0,0,MPH
87,08-04-2024 12:14:36,0.0,0.0,0,MPH
90,08-04-2024 12:14:39,0.0,0.0,0,MPH
93,08-04-2024 12:14:42,0.0,0.0,0,MPH
96,08-04-2024 12:14:45,0.0,0.0,0,MPH
99,08-04-2024 12:14:48,0.0,0.0,0,MPH
102,08-04-2024 12:14:51,0.0,0.0,0,MPH
105,08-04-2024 12:14:54,0.0,0.0,0,MPH
108,08-04-2024 12:14:57,0.0,0.0,0,MPH
111,08-04-2024 12:15:00,0.0,0.0,0,MPH
114,08-04-2024 12:15:03,0.0,0.0,0,MPH
117,08-04-2024 12:15:06,0.0,0.0,0,MPH
120,08-04-2024 12:15:09,31.061275,-98.178597,0,MPH
123,08-04-2024 12:15:12,0.0,0.0,0,MPH
126,08-04-2024 12:15:15,0.0,0.0,0,MPH
129,08-04-2024 12:15:18,0.0,0.0,0,MPH
132,08-04-2024 12:15:21,0.0,0.0,0,MPH
135,08-04-2024 12:15:24,0.0,0.0,0,MPH
138,08-04-2024 12:15:27,0.0,0.0,0,MPH
141,08-04-2024 12:15:30,0.0,0.0,0,MPH
144,08-04-2024 12:15:33,0.0,0.0,0,MPH
147,08-04-2024 12:15:36,0.0,0.0,0,MPH
150,08-04-2024 12:15:39,0.0,0.0,0,MPH
153,08-04-2024 12:15:42,31.061279,-98.178597,0,MPH
156,08-04-2024 12:15:45,31.061279,-98.178597,0,MPH
159,08-04-2024 12:15:48,0.0,0.0,0,MPH
162,08-04-2024 12:15:51,0.0,0.0,0,MPH
165,08-04-2024 12:15:54,0.0,0.0,0,MPH
168,08-04-2024 12:15:57,0.0,0.0,0,MPH
171,08-04-2024 12:16:00,0.0,0.0,0,MPH
174,08-04-2024 12:16:03,0.0,0.0,0,MPH
177,08-04-2024 12:16:06,31.061279,-98.178597,0,MPH
